wavelength;fosc;id;method;name
355.7;0.158615551;1;CAMB3LYP;"aurasperone_A"
355.1;0.084518476;2;CAMB3LYP;"aurasperone_A"
326.6;0.048284889;3;CAMB3LYP;"aurasperone_A"
299.8;0.022061217;4;CAMB3LYP;"aurasperone_A"
299.4;0.006990450;5;CAMB3LYP;"aurasperone_A"
364.6;0.249107026;1;CAMB3LYP_solv;"aurasperone_A"
358.1;0.123108264;2;CAMB3LYP_solv;"aurasperone_A"
314.9;0.060989356;3;CAMB3LYP_solv;"aurasperone_A"
301.2;0.023964093;4;CAMB3LYP_solv;"aurasperone_A"
300.9;0.019561309;5;CAMB3LYP_solv;"aurasperone_A"
340.0;0.217106453;1;M062X;"aurasperone_A"
338.3;0.088329741;2;M062X;"aurasperone_A"
303.5;0.050523599;3;M062X;"aurasperone_A"
291.2;0.031529138;4;M062X;"aurasperone_A"
290.6;0.017395960;5;M062X;"aurasperone_A"
348.0;0.305144035;1;M062X_solv;"aurasperone_A"
342.0;0.149554958;2;M062X_solv;"aurasperone_A"
295.2;0.013602071;3;M062X_solv;"aurasperone_A"
292.7;0.034344203;4;M062X_solv;"aurasperone_A"
289.9;0.121162846;5;M062X_solv;"aurasperone_A"
372.7;0.271655244;1;wPBEPP86;"aurasperone_A"
367.5;0.091902080;2;wPBEPP86;"aurasperone_A"
326.0;0.023298834;3;wPBEPP86;"aurasperone_A"
325.4;0.023868959;4;wPBEPP86;"aurasperone_A"
300.5;0.000673835;5;wPBEPP86;"aurasperone_A"
383.5;0.348620465;1;wPBEPP86_solv;"aurasperone_A"
373.2;0.162337475;2;wPBEPP86_solv;"aurasperone_A"
329.1;0.041224252;3;wPBEPP86_solv;"aurasperone_A"
327.7;0.038468340;4;wPBEPP86_solv;"aurasperone_A"
284.0;1.009886356;5;wPBEPP86_solv;"aurasperone_A"
307.6;0.372797487;1;wB97XD4_TDA;"aurasperone_A"
304.9;0.112489150;2;wB97XD4_TDA;"aurasperone_A"
275.7;0.012736710;3;wB97XD4_TDA;"aurasperone_A"
275.1;0.022781490;4;wB97XD4_TDA;"aurasperone_A"
271.0;0.000260902;5;wB97XD4_TDA;"aurasperone_A"
315.3;0.469151559;1;wB97XD4_TDA_solv;"aurasperone_A"
309.8;0.206010247;2;wB97XD4_TDA_solv;"aurasperone_A"
277.5;0.017859787;3;wB97XD4_TDA_solv;"aurasperone_A"
276.9;0.032769724;4;wB97XD4_TDA_solv;"aurasperone_A"
261.7;0.000224778;5;wB97XD4_TDA_solv;"aurasperone_A"
391.5;0.188455104;1;PBE0_solv;"aurasperone_B"
386.9;0.112777912;2;PBE0_solv;"aurasperone_B"
363.2;0.093902725;3;PBE0_solv;"aurasperone_B"
337.0;0.014673360;4;PBE0_solv;"aurasperone_B"
315.1;0.040429393;5;PBE0_solv;"aurasperone_B"
330.9;0.390920027;1;wB97XD4_solv;"aurasperone_B"
322.6;0.218498469;2;wB97XD4_solv;"aurasperone_B"
283.7;0.052675246;3;wB97XD4_solv;"aurasperone_B"
278.9;0.101500615;4;wB97XD4_solv;"aurasperone_B"
272.3;0.000671065;5;wB97XD4_solv;"aurasperone_B"
394.5;0.041373609;1;PBE0;"aurasperone_B"
380.2;0.164448142;2;PBE0;"aurasperone_B"
361.8;0.092851544;3;PBE0;"aurasperone_B"
326.0;0.010694944;4;PBE0;"aurasperone_B"
315.3;0.019610259;5;PBE0;"aurasperone_B"
325.3;0.300096196;1;wB97XD4;"aurasperone_B"
318.6;0.161728931;2;wB97XD4;"aurasperone_B"
282.3;0.046397849;3;wB97XD4;"aurasperone_B"
276.1;0.051138371;4;wB97XD4;"aurasperone_B"
275.4;0.003375732;5;wB97XD4;"aurasperone_B"
389.2;0.242391199;1;B2PLYP;"aurasperone_B"
380.7;0.118796659;2;B2PLYP;"aurasperone_B"
348.6;0.051938900;3;B2PLYP;"aurasperone_B"
321.4;0.011441779;4;B2PLYP;"aurasperone_B"
311.6;0.012520655;5;B2PLYP;"aurasperone_B"
398.0;0.307113616;1;B2PLYP_solv;"aurasperone_B"
384.8;0.166116538;2;B2PLYP_solv;"aurasperone_B"
319.6;0.037959596;3;B2PLYP_solv;"aurasperone_B"
321.8;0.081744625;4;B2PLYP_solv;"aurasperone_B"
338.0;0.011580939;5;B2PLYP_solv;"aurasperone_B"
378.0;0.270865419;1;PBEQIHD;"aurasperone_B"
368.0;0.143880637;2;PBEQIHD;"aurasperone_B"
312.6;0.021847375;3;PBEQIHD;"aurasperone_B"
304.1;0.021361172;4;PBEQIHD;"aurasperone_B"
293.1;0.004430227;5;PBEQIHD;"aurasperone_B"
386.1;0.343036022;1;PBEQIHD_solv;"aurasperone_B"
372.3;0.195129720;2;PBEQIHD_solv;"aurasperone_B"
314.6;0.019138094;3;PBEQIHD_solv;"aurasperone_B"
308.9;0.038227633;4;PBEQIHD_solv;"aurasperone_B"
289.2;0.021161322;5;PBEQIHD_solv;"aurasperone_B"
346.8;0.248774623;1;BMK;"aurasperone_B"
340.9;0.106511724;2;BMK;"aurasperone_B"
312.2;0.045233852;3;BMK;"aurasperone_B"
291.7;0.027959443;4;BMK;"aurasperone_B"
286.9;0.033236619;5;BMK;"aurasperone_B"
352.9;0.322470667;1;BMK_solv;"aurasperone_B"
344.2;0.159225132;2;BMK_solv;"aurasperone_B"
307.0;0.055284880;3;BMK_solv;"aurasperone_B"
292.6;0.040201035;4;BMK_solv;"aurasperone_B"
289.2;0.064716882;5;BMK_solv;"aurasperone_B"
358.8;0.234234764;1;CAMB3LYP;"aurasperone_B"
353.0;0.102891843;2;CAMB3LYP;"aurasperone_B"
319.7;0.034921145;3;CAMB3LYP;"aurasperone_B"
301.1;0.036303956;4;CAMB3LYP;"aurasperone_B"
295.1;0.043138559;5;CAMB3LYP;"aurasperone_B"
365.9;0.302351110;1;CAMB3LYP_solv;"aurasperone_B"
357.0;0.150463610;2;CAMB3LYP_solv;"aurasperone_B"
314.1;0.048849788;3;CAMB3LYP_solv;"aurasperone_B"
302.7;0.055430822;4;CAMB3LYP_solv;"aurasperone_B"
297.9;0.088058677;5;CAMB3LYP_solv;"aurasperone_B"
344.7;0.270772894;1;M062X;"aurasperone_B"
337.2;0.140464724;2;M062X;"aurasperone_B"
297.2;0.045854638;3;M062X;"aurasperone_B"
292.1;0.009912185;4;M062X;"aurasperone_B"
291.5;0.014089539;5;M062X;"aurasperone_B"
350.8;0.352718308;1;M062X_solv;"aurasperone_B"
340.9;0.198384404;2;M062X_solv;"aurasperone_B"
293.4;0.082107874;3;M062X_solv;"aurasperone_B"
291.8;0.064027178;4;M062X_solv;"aurasperone_B"
288.6;0.039808198;5;M062X_solv;"aurasperone_B"
388.3;0.272387442;1;wPBEPP86;"aurasperone_B"
377.6;0.148144044;2;wPBEPP86;"aurasperone_B"
321.0;0.021483571;3;wPBEPP86;"aurasperone_B"
310.6;0.015342174;4;wPBEPP86;"aurasperone_B"
297.8;0.000647679;5;wPBEPP86;"aurasperone_B"
396.8;0.345412016;1;wPBEPP86_solv;"aurasperone_B"
382.3;0.198975919;2;wPBEPP86_solv;"aurasperone_B"
323.2;0.018518661;3;wPBEPP86_solv;"aurasperone_B"
315.6;0.026765406;4;wPBEPP86_solv;"aurasperone_B"
294.0;0.001715214;5;wPBEPP86_solv;"aurasperone_B"
312.1;0.349774904;1;wB97XD4_TDA;"aurasperone_B"
306.5;0.171202866;2;wB97XD4_TDA;"aurasperone_B"
274.8;0.074023006;3;wB97XD4_TDA;"aurasperone_B"
273.6;0.001707138;4;wB97XD4_TDA;"aurasperone_B"
271.1;0.002673603;5;wB97XD4_TDA;"aurasperone_B"
318.1;0.443657249;1;wB97XD4_TDA_solv;"aurasperone_B"
310.5;0.230166558;2;wB97XD4_TDA_solv;"aurasperone_B"
276.5;0.084016436;3;wB97XD4_TDA_solv;"aurasperone_B"
271.0;0.127981790;4;wB97XD4_TDA_solv;"aurasperone_B"
270.5;0.024161900;5;wB97XD4_TDA_solv;"aurasperone_B"
400.1;0.129228025;1;PBE0_solv;"aurasperone_D"
385.5;0.077996646;2;PBE0_solv;"aurasperone_D"
363.4;0.051808105;3;PBE0_solv;"aurasperone_D"
351.0;0.006965840;4;PBE0_solv;"aurasperone_D"
315.2;0.003541949;5;PBE0_solv;"aurasperone_D"
330.9;0.318618375;1;wB97XD4_solv;"aurasperone_D"
322.1;0.193853149;2;wB97XD4_solv;"aurasperone_D"
287.2;0.050063104;3;wB97XD4_solv;"aurasperone_D"
284.0;0.013193280;4;wB97XD4_solv;"aurasperone_D"
263.2;0.000313716;5;wB97XD4_solv;"aurasperone_D"
411.3;0.069581247;1;PBE0;"aurasperone_D"
399.5;0.018945617;2;PBE0;"aurasperone_D"
369.8;0.062866785;3;PBE0;"aurasperone_D"
338.0;0.002683567;4;PBE0;"aurasperone_D"
319.4;0.003264186;5;PBE0;"aurasperone_D"
332.2;0.204591009;1;wB97XD4;"aurasperone_D"
316.8;0.139309678;2;wB97XD4;"aurasperone_D"
287.6;0.018899775;3;wB97XD4;"aurasperone_D"
282.1;0.009182891;4;wB97XD4;"aurasperone_D"
272.9;0.000150914;5;wB97XD4;"aurasperone_D"
408.5;0.131006697;1;B2PLYP;"aurasperone_D"
377.4;0.094559015;2;B2PLYP;"aurasperone_D"
354.6;0.027704779;3;B2PLYP;"aurasperone_D"
329.7;0.002925459;4;B2PLYP;"aurasperone_D"
321.7;0.027243023;5;B2PLYP;"aurasperone_D"
398.9;0.215730188;1;B2PLYP_solv;"aurasperone_D"
380.9;0.145519384;2;B2PLYP_solv;"aurasperone_D"
326.6;0.045411166;3;B2PLYP_solv;"aurasperone_D"
324.0;0.009632286;4;B2PLYP_solv;"aurasperone_D"
334.4;0.077699035;5;B2PLYP_solv;"aurasperone_D"
385.0;0.170667426;1;PBEQIHD;"aurasperone_D"
358.2;0.116677602;2;PBEQIHD;"aurasperone_D"
325.8;0.022342041;3;PBEQIHD;"aurasperone_D"
318.0;0.013889004;4;PBEQIHD;"aurasperone_D"
312.4;0.082684432;5;PBEQIHD;"aurasperone_D"
379.6;0.270377168;1;PBEQIHD_solv;"aurasperone_D"
363.8;0.166038109;2;PBEQIHD_solv;"aurasperone_D"
323.3;0.058221796;3;PBEQIHD_solv;"aurasperone_D"
320.6;0.019016338;4;PBEQIHD_solv;"aurasperone_D"
293.4;0.462693664;5;PBEQIHD_solv;"aurasperone_D"
364.5;0.121476916;1;BMK;"aurasperone_D"
343.6;0.078201604;2;BMK;"aurasperone_D"
319.6;0.036010831;3;BMK;"aurasperone_D"
296.0;0.004301970;4;BMK;"aurasperone_D"
291.2;0.019934286;5;BMK;"aurasperone_D"
358.4;0.203209816;1;BMK_solv;"aurasperone_D"
346.2;0.140828984;2;BMK_solv;"aurasperone_D"
306.2;0.043570078;3;BMK_solv;"aurasperone_D"
294.8;0.030824435;4;BMK_solv;"aurasperone_D"
292.7;0.014007932;5;BMK_solv;"aurasperone_D"
377.9;0.115973055;1;CAMB3LYP;"aurasperone_D"
354.3;0.081086241;2;CAMB3LYP;"aurasperone_D"
326.4;0.030158524;3;CAMB3LYP;"aurasperone_D"
305.5;0.002417248;4;CAMB3LYP;"aurasperone_D"
299.9;0.014564521;5;CAMB3LYP;"aurasperone_D"
371.2;0.194557004;1;CAMB3LYP_solv;"aurasperone_D"
357.7;0.137842596;2;CAMB3LYP_solv;"aurasperone_D"
312.4;0.042465563;3;CAMB3LYP_solv;"aurasperone_D"
303.8;0.014656797;4;CAMB3LYP_solv;"aurasperone_D"
300.6;0.020721286;5;CAMB3LYP_solv;"aurasperone_D"
358.4;0.145097891;1;M062X;"aurasperone_D"
337.6;0.105045997;2;M062X;"aurasperone_D"
304.4;0.034210629;3;M062X;"aurasperone_D"
295.2;0.003216463;4;M062X;"aurasperone_D"
291.0;0.021839601;5;M062X;"aurasperone_D"
353.3;0.240384017;1;M062X_solv;"aurasperone_D"
341.7;0.163480585;2;M062X_solv;"aurasperone_D"
296.7;0.048389661;3;M062X_solv;"aurasperone_D"
293.9;0.010521328;4;M062X_solv;"aurasperone_D"
287.3;0.071428356;5;M062X_solv;"aurasperone_D"
392.4;0.184898022;1;wPBEPP86;"aurasperone_D"
366.1;0.121553758;2;wPBEPP86;"aurasperone_D"
334.3;0.025339933;3;wPBEPP86;"aurasperone_D"
326.0;0.017177249;4;wPBEPP86;"aurasperone_D"
300.7;0.000542411;5;wPBEPP86;"aurasperone_D"
388.5;0.288152987;1;wPBEPP86_solv;"aurasperone_D"
372.5;0.167191885;2;wPBEPP86_solv;"aurasperone_D"
332.5;0.065700409;3;wPBEPP86_solv;"aurasperone_D"
329.3;0.022751778;4;wPBEPP86_solv;"aurasperone_D"
280.4;1.146091077;5;wPBEPP86_solv;"aurasperone_D"
319.7;0.256788300;1;wB97XD4_TDA;"aurasperone_D"
304.4;0.170835557;2;wB97XD4_TDA;"aurasperone_D"
280.8;0.015353732;3;wB97XD4_TDA;"aurasperone_D"
275.3;0.006219521;4;wB97XD4_TDA;"aurasperone_D"
271.2;0.000342757;5;wB97XD4_TDA;"aurasperone_D"
318.6;0.386680389;1;wB97XD4_TDA_solv;"aurasperone_D"
309.5;0.230083587;2;wB97XD4_TDA_solv;"aurasperone_D"
280.2;0.039474114;3;wB97XD4_TDA_solv;"aurasperone_D"
277.2;0.010916414;4;wB97XD4_TDA_solv;"aurasperone_D"
261.7;0.000370024;5;wB97XD4_TDA_solv;"aurasperone_D"
394.7;0.173164036;1;PBE0_solv;"aurasperone_E"
390.1;0.057886603;2;PBE0_solv;"aurasperone_E"
360.7;0.099536572;3;PBE0_solv;"aurasperone_E"
337.1;0.007975552;4;PBE0_solv;"aurasperone_E"
315.0;0.003801927;5;PBE0_solv;"aurasperone_E"
329.1;0.408246960;1;wB97XD4_solv;"aurasperone_E"
322.2;0.159667968;2;wB97XD4_solv;"aurasperone_E"
284.7;0.048857842;3;wB97XD4_solv;"aurasperone_E"
279.4;0.089791242;4;wB97XD4_solv;"aurasperone_E"
272.7;0.002702580;5;wB97XD4_solv;"aurasperone_E"
404.1;0.012644118;1;PBE0;"aurasperone_E"
393.9;0.114021145;2;PBE0;"aurasperone_E"
361.2;0.098709754;3;PBE0;"aurasperone_E"
322.2;0.002969567;4;PBE0;"aurasperone_E"
320.6;0.017973222;5;PBE0;"aurasperone_E"
324.6;0.291151482;1;wB97XD4;"aurasperone_E"
318.5;0.117729951;2;wB97XD4;"aurasperone_E"
284.1;0.029222995;3;wB97XD4;"aurasperone_E"
277.4;0.022108738;4;wB97XD4;"aurasperone_E"
275.2;0.022273711;5;wB97XD4;"aurasperone_E"
392.0;0.188756360;1;B2PLYP;"aurasperone_E"
383.8;0.098022900;2;B2PLYP;"aurasperone_E"
356.7;0.065093553;3;B2PLYP;"aurasperone_E"
323.3;0.007238654;4;B2PLYP;"aurasperone_E"
312.5;0.004008479;5;B2PLYP;"aurasperone_E"
394.2;0.280499627;1;B2PLYP_solv;"aurasperone_E"
385.0;0.137545444;2;B2PLYP_solv;"aurasperone_E"
324.8;0.079688439;3;B2PLYP_solv;"aurasperone_E"
320.4;0.051983858;4;B2PLYP_solv;"aurasperone_E"
333.7;0.025231466;5;B2PLYP_solv;"aurasperone_E"
372.2;0.246919045;1;PBEQIHD;"aurasperone_E"
368.2;0.110791478;2;PBEQIHD;"aurasperone_E"
319.9;0.032476904;3;PBEQIHD;"aurasperone_E"
305.0;0.018545122;4;PBEQIHD;"aurasperone_E"
298.9;0.019485478;5;PBEQIHD;"aurasperone_E"
376.6;0.347168831;1;PBEQIHD_solv;"aurasperone_E"
371.7;0.151780733;2;PBEQIHD_solv;"aurasperone_E"
319.2;0.047609149;3;PBEQIHD_solv;"aurasperone_E"
309.8;0.040487775;4;PBEQIHD_solv;"aurasperone_E"
289.8;0.015575357;5;PBEQIHD_solv;"aurasperone_E"
352.4;0.172817253;1;BMK;"aurasperone_E"
344.3;0.082512646;2;BMK;"aurasperone_E"
315.8;0.072505751;3;BMK;"aurasperone_E"
293.3;0.010499714;4;BMK;"aurasperone_E"
287.9;0.008720593;5;BMK;"aurasperone_E"
354.8;0.267273279;1;BMK_solv;"aurasperone_E"
344.7;0.135610477;2;BMK_solv;"aurasperone_E"
306.3;0.088722025;3;BMK_solv;"aurasperone_E"
292.9;0.013960425;4;BMK_solv;"aurasperone_E"
289.6;0.027141692;5;BMK_solv;"aurasperone_E"
364.8;0.162470820;1;CAMB3LYP;"aurasperone_E"
355.6;0.086975202;2;CAMB3LYP;"aurasperone_E"
323.7;0.058244593;3;CAMB3LYP;"aurasperone_E"
302.6;0.007567035;4;CAMB3LYP;"aurasperone_E"
296.0;0.015267893;5;CAMB3LYP;"aurasperone_E"
367.3;0.254331860;1;CAMB3LYP_solv;"aurasperone_E"
357.2;0.129752620;2;CAMB3LYP_solv;"aurasperone_E"
313.0;0.084662765;3;CAMB3LYP_solv;"aurasperone_E"
302.1;0.009305220;4;CAMB3LYP_solv;"aurasperone_E"
298.1;0.046873608;5;CAMB3LYP_solv;"aurasperone_E"
347.3;0.209395685;1;M062X;"aurasperone_E"
338.4;0.112455210;2;M062X;"aurasperone_E"
301.9;0.067441791;3;M062X;"aurasperone_E"
294.0;0.009239084;4;M062X;"aurasperone_E"
292.8;0.007809788;5;M062X;"aurasperone_E"
350.3;0.317397075;1;M062X_solv;"aurasperone_E"
340.9;0.157027245;2;M062X_solv;"aurasperone_E"
294.8;0.094336053;3;M062X_solv;"aurasperone_E"
291.3;0.013402519;4;M062X_solv;"aurasperone_E"
290.9;0.082912653;5;M062X_solv;"aurasperone_E"
380.8;0.270732187;1;wPBEPP86;"aurasperone_E"
377.3;0.103908049;2;wPBEPP86;"aurasperone_E"
328.0;0.031912723;3;wPBEPP86;"aurasperone_E"
311.4;0.014371658;4;wPBEPP86;"aurasperone_E"
298.9;0.000378857;5;wPBEPP86;"aurasperone_E"
386.2;0.369982326;1;wPBEPP86_solv;"aurasperone_E"
381.5;0.145007551;2;wPBEPP86_solv;"aurasperone_E"
327.9;0.050522576;3;wPBEPP86_solv;"aurasperone_E"
316.7;0.031803672;4;wPBEPP86_solv;"aurasperone_E"
294.6;0.000480202;5;wPBEPP86_solv;"aurasperone_E"
312.5;0.351065304;1;wB97XD4_TDA;"aurasperone_E"
306.6;0.123168185;2;wB97XD4_TDA;"aurasperone_E"
277.4;0.026323919;3;wB97XD4_TDA;"aurasperone_E"
274.7;0.002680158;4;wB97XD4_TDA;"aurasperone_E"
269.4;0.000229302;5;wB97XD4_TDA;"aurasperone_E"
317.1;0.478914434;1;wB97XD4_TDA_solv;"aurasperone_E"
310.3;0.164203112;2;wB97XD4_TDA_solv;"aurasperone_E"
277.9;0.043158658;3;wB97XD4_TDA_solv;"aurasperone_E"
272.2;0.071017329;4;wB97XD4_TDA_solv;"aurasperone_E"
270.0;0.065603041;5;wB97XD4_TDA_solv;"aurasperone_E"
390.5;0.840187935;1;PBE0_solv;"aureusidin"
334.9;0.004758107;2;PBE0_solv;"aureusidin"
328.0;0.000037385;3;PBE0_solv;"aureusidin"
311.8;0.281467165;4;PBE0_solv;"aureusidin"
300.2;0.056403445;5;PBE0_solv;"aureusidin"
332.8;1.022965995;1;wB97XD4_solv;"aureusidin"
298.4;0.000042182;2;wB97XD4_solv;"aureusidin"
277.8;0.215099723;3;wB97XD4_solv;"aureusidin"
265.4;0.115411781;4;wB97XD4_solv;"aureusidin"
257.1;0.009432096;5;wB97XD4_solv;"aureusidin"
368.7;0.717570976;1;PBE0;"aureusidin"
341.2;0.000039359;2;PBE0;"aureusidin"
321.8;0.027027608;3;PBE0;"aureusidin"
302.5;0.146154512;4;PBE0;"aureusidin"
290.8;0.064899190;5;PBE0;"aureusidin"
318.4;0.885776608;1;wB97XD4;"aureusidin"
307.7;0.000065969;2;wB97XD4;"aureusidin"
270.3;0.188944400;3;wB97XD4;"aureusidin"
259.7;0.069654251;4;wB97XD4;"aureusidin"
254.0;0.011147542;5;wB97XD4;"aureusidin"
364.1;0.804878358;1;B2PLYP;"aureusidin"
345.3;0.000022513;2;B2PLYP;"aureusidin"
316.7;0.075882055;3;B2PLYP;"aureusidin"
301.9;0.109491427;4;B2PLYP;"aureusidin"
289.4;0.011521647;5;B2PLYP;"aureusidin"
384.8;0.913955780;1;B2PLYP_solv;"aureusidin"
331.8;0.000143080;2;B2PLYP_solv;"aureusidin"
329.4;0.072084553;3;B2PLYP_solv;"aureusidin"
311.7;0.192873016;4;B2PLYP_solv;"aureusidin"
297.3;0.015091864;5;B2PLYP_solv;"aureusidin"
344.6;0.865868672;1;PBEQIHD;"aureusidin"
330.9;0.000021219;2;PBEQIHD;"aureusidin"
303.3;0.102948798;3;PBEQIHD;"aureusidin"
291.3;0.090805414;4;PBEQIHD;"aureusidin"
286.0;0.002565271;5;PBEQIHD;"aureusidin"
364.0;0.973186325;1;PBEQIHD_solv;"aureusidin"
319.0;0.000027507;2;PBEQIHD_solv;"aureusidin"
314.6;0.123708967;3;PBEQIHD_solv;"aureusidin"
300.5;0.148563476;4;PBEQIHD_solv;"aureusidin"
290.7;0.002431568;5;PBEQIHD_solv;"aureusidin"
338.6;0.833745883;1;BMK;"aureusidin"
313.6;0.000030463;2;BMK;"aureusidin"
288.8;0.068787293;3;BMK;"aureusidin"
276.3;0.133267462;4;BMK;"aureusidin"
266.3;0.032837555;5;BMK;"aureusidin"
356.1;0.963424096;1;BMK_solv;"aureusidin"
302.2;0.000047928;2;BMK_solv;"aureusidin"
298.2;0.049585742;3;BMK_solv;"aureusidin"
283.6;0.247662597;4;BMK_solv;"aureusidin"
272.8;0.038554368;5;BMK_solv;"aureusidin"
349.1;0.792191119;1;CAMB3LYP;"aureusidin"
325.6;0.000038923;2;CAMB3LYP;"aureusidin"
298.9;0.081816241;3;CAMB3LYP;"aureusidin"
284.8;0.118819541;4;CAMB3LYP;"aureusidin"
274.2;0.038293392;5;CAMB3LYP;"aureusidin"
367.3;0.923763906;1;CAMB3LYP_solv;"aureusidin"
314.0;0.000056694;2;CAMB3LYP_solv;"aureusidin"
308.9;0.057760683;3;CAMB3LYP_solv;"aureusidin"
292.4;0.228444468;4;CAMB3LYP_solv;"aureusidin"
280.8;0.045045530;5;CAMB3LYP_solv;"aureusidin"
335.9;0.834087264;1;M062X;"aureusidin"
324.4;0.000067542;2;M062X;"aureusidin"
285.4;0.126276464;3;M062X;"aureusidin"
273.9;0.099527150;4;M062X;"aureusidin"
263.2;0.022821113;5;M062X;"aureusidin"
352.7;0.966242612;1;M062X_solv;"aureusidin"
313.4;0.000035757;2;M062X_solv;"aureusidin"
294.5;0.123952819;3;M062X_solv;"aureusidin"
281.3;0.179957800;4;M062X_solv;"aureusidin"
268.6;0.034645029;5;M062X_solv;"aureusidin"
347.5;0.858601026;1;wPBEPP86;"aureusidin"
336.6;0.000020982;2;wPBEPP86;"aureusidin"
304.9;0.114535005;3;wPBEPP86;"aureusidin"
292.2;0.072290661;4;wPBEPP86;"aureusidin"
287.4;0.007125632;5;wPBEPP86;"aureusidin"
367.5;0.961310279;1;wPBEPP86_solv;"aureusidin"
325.0;0.000026351;2;wPBEPP86_solv;"aureusidin"
316.2;0.150323433;3;wPBEPP86_solv;"aureusidin"
301.1;0.115502328;4;wPBEPP86_solv;"aureusidin"
291.6;0.000531723;5;wPBEPP86_solv;"aureusidin"
305.2;0.006109790;1;wB97XD4_TDA;"aureusidin"
304.3;1.101202395;2;wB97XD4_TDA;"aureusidin"
263.2;0.196914390;3;wB97XD4_TDA;"aureusidin"
252.1;0.083993172;4;wB97XD4_TDA;"aureusidin"
247.9;0.049679936;5;wB97XD4_TDA;"aureusidin"
319.6;1.211771840;1;wB97XD4_TDA_solv;"aureusidin"
296.3;0.000064094;2;wB97XD4_TDA_solv;"aureusidin"
270.5;0.209179598;3;wB97XD4_TDA_solv;"aureusidin"
257.3;0.153351375;4;wB97XD4_TDA_solv;"aureusidin"
251.5;0.025968863;5;wB97XD4_TDA_solv;"aureusidin"
458.2;0.854860955;1;PBE0_solv;"aurodrosopterin"
374.7;0.155441071;2;PBE0_solv;"aurodrosopterin"
353.8;0.023962574;3;PBE0_solv;"aurodrosopterin"
341.1;0.015601327;4;PBE0_solv;"aurodrosopterin"
319.2;0.029876997;5;PBE0_solv;"aurodrosopterin"
441.0;0.919234922;1;wB97XD4_solv;"aurodrosopterin"
323.1;0.128135292;2;wB97XD4_solv;"aurodrosopterin"
278.6;0.057007118;3;wB97XD4_solv;"aurodrosopterin"
271.1;0.010942537;4;wB97XD4_solv;"aurodrosopterin"
265.9;0.082573520;5;wB97XD4_solv;"aurodrosopterin"
527.3;0.002573422;1;PBE0;"aurodrosopterin"
476.4;0.177921669;2;PBE0;"aurodrosopterin"
449.8;0.049462884;3;PBE0;"aurodrosopterin"
405.3;0.609643847;4;PBE0;"aurodrosopterin"
347.4;0.015338917;5;PBE0;"aurodrosopterin"
431.1;0.623193823;1;wB97XD4;"aurodrosopterin"
376.8;0.067377663;2;wB97XD4;"aurodrosopterin"
356.5;0.150393551;3;wB97XD4;"aurodrosopterin"
326.5;0.086568438;4;wB97XD4;"aurodrosopterin"
273.0;0.020661864;5;wB97XD4;"aurodrosopterin"
474.4;0.576674519;1;B2PLYP;"aurodrosopterin"
536.2;0.056332596;2;B2PLYP;"aurodrosopterin"
478.7;0.014601786;3;B2PLYP;"aurodrosopterin"
443.2;0.141892646;4;B2PLYP;"aurodrosopterin"
337.9;0.027385201;5;B2PLYP;"aurodrosopterin"
479.1;0.853353871;1;B2PLYP_solv;"aurodrosopterin"
359.8;0.108065876;2;B2PLYP_solv;"aurodrosopterin"
374.0;0.031808597;3;B2PLYP_solv;"aurodrosopterin"
325.4;0.044338732;4;B2PLYP_solv;"aurodrosopterin"
351.9;0.001209414;5;B2PLYP_solv;"aurodrosopterin"
470.9;0.635629951;1;PBEQIHD;"aurodrosopterin"
404.4;0.132371220;2;PBEQIHD;"aurodrosopterin"
449.2;0.009174907;3;PBEQIHD;"aurodrosopterin"
421.8;0.053961622;4;PBEQIHD;"aurodrosopterin"
301.2;0.063221345;5;PBEQIHD;"aurodrosopterin"
490.3;0.826571852;1;PBEQIHD_solv;"aurodrosopterin"
334.1;0.113560449;2;PBEQIHD_solv;"aurodrosopterin"
340.4;0.019086546;3;PBEQIHD_solv;"aurodrosopterin"
310.0;0.105789595;4;PBEQIHD_solv;"aurodrosopterin"
310.5;0.001575861;5;PBEQIHD_solv;"aurodrosopterin"
435.0;0.442835527;1;BMK;"aurodrosopterin"
408.0;0.113205603;2;BMK;"aurodrosopterin"
381.2;0.022491663;3;BMK;"aurodrosopterin"
361.7;0.337922133;4;BMK;"aurodrosopterin"
299.6;0.019013479;5;BMK;"aurodrosopterin"
436.7;0.933693138;1;BMK_solv;"aurodrosopterin"
332.1;0.136376241;2;BMK_solv;"aurodrosopterin"
308.7;0.035058893;3;BMK_solv;"aurodrosopterin"
289.2;0.026155031;4;BMK_solv;"aurodrosopterin"
287.9;0.010537213;5;BMK_solv;"aurodrosopterin"
462.0;0.081490657;1;CAMB3LYP;"aurodrosopterin"
447.3;0.331105843;2;CAMB3LYP;"aurodrosopterin"
406.3;0.100444293;3;CAMB3LYP;"aurodrosopterin"
381.1;0.358228286;4;CAMB3LYP;"aurodrosopterin"
310.0;0.018535984;5;CAMB3LYP;"aurodrosopterin"
451.4;0.891816290;1;CAMB3LYP_solv;"aurodrosopterin"
349.5;0.138595191;2;CAMB3LYP_solv;"aurodrosopterin"
323.6;0.033516703;3;CAMB3LYP_solv;"aurodrosopterin"
311.6;0.005616506;4;CAMB3LYP_solv;"aurodrosopterin"
298.7;0.029321318;5;CAMB3LYP_solv;"aurodrosopterin"
448.0;0.445516289;1;M062X;"aurodrosopterin"
397.6;0.211723412;2;M062X;"aurodrosopterin"
